,user_name,tweet_text,user_followers,user_location,user_verified,like_count,rt_count,timestamp,positive_score,negative_score,neutral_score,compound_score
274,Colin fryett, Another EU plot they will hold back till next week to announce another extension hoping to make parliament vote for this deal,19.0,,False,0.0,0.0,2019-10-25 12:58:03,0.118,0.0,0.882,0.4215
275,Nancy BaIley, Rubbish Nigel! You won't do it either  with this parliament.  We need an election  then maybe there's  a chance!,31.0,,False,2.0,1.0,2019-10-25 12:56:52,0.132,0.0,0.868,0.3786
276,Gary Timlin," @nigel keep it up, I’m sure you have a strategy which will quickly split the leave vote and allow the remain  vote to maintain or even improve our leverage",58.0,United Kingdom,False,0.0,0.0,2019-10-25 12:56:23,0.22,0.037,0.743,0.7096
277,Happy 77, You need to help them nigel- join forces 🙏🙏🙏🙏,0.0,,False,0.0,0.0,2019-10-25 12:52:53,0.412,0.0,0.588,0.5994
278,Eugene J Bienia, WEAK nation! Just think they were a world empire!,86.0,"Latrobe, PA",False,0.0,0.0,2019-10-25 12:52:40,0.0,0.376,0.624,-0.639
279,sjr," That is true but i dont think the tories will form an alliance, im worried that all the @brexitparty_uk  will succeed in doing is splitting the leave vote on election day and there will be no majority",503.0,retro gaming instagram 👇,False,0.0,0.0,2019-10-25 12:51:24,0.141,0.156,0.703,0.0772
280,Stephen Murphy," @DavidJoBrexit No but you could, couldn’t you.",103.0,Clapham London England,False,0.0,0.0,2019-10-25 12:49:27,0.0,0.211,0.789,-0.1531
281,Jonny Hilton, Tories are dead in a ditch I guess.,1786.0,UK,False,3.0,1.0,2019-10-25 12:49:14,0.0,0.462,0.538,-0.6486
282,that needs a coat of looking at., Nigel you know what you have to do for the sake of the country tactically place your guys dont let IRA Corbyn get into power for gods sake. You will be the hero of the country.,136.0,,False,0.0,0.0,2019-10-25 12:48:56,0.093,0.0,0.907,0.5574
283,I don't care," Sending love to all those who were tweeting ""rollonBrexit"". Roll my arse! Hahaah 😂",1.0,,False,0.0,0.0,2019-10-25 12:46:26,0.329,0.075,0.595,0.8122
284,valentino," @LeaveEUOfficial Dargli una mano,no?...ma tu la #Braxit la vuoi o no? Sai che non l’ho ancora capito...",1548.0,,False,0.0,0.0,2019-10-25 12:44:46,0.0,0.146,0.854,-0.3736
285,Robert Thackeray," @brexitparty_uk I hope the English fall flat on their face after they leave the EU.  They think they are so high and mighty, and I am of English descent.",1.0,,False,0.0,0.0,2019-10-25 12:44:36,0.1,0.041,0.859,0.4019
286,Embecmom, @LeaveEUOfficial bring on an election.,0.0,United Kingdom,False,0.0,0.0,2019-10-25 12:44:36,0.0,0.0,1.0,0.0
287,Yan Townsend," Corbyn:

-No to May's deal
-No to Boris deal 
-No to No deal
-No to Election x3 offers
-Yes to repeating two  referendums we've already had.

Labour are causing constant political paralysis.",347.0,,False,0.0,0.0,2019-10-25 12:44:22,0.068,0.277,0.655,-0.743
288,paulmcneill67, With or with out you - it ain’t happening 💙💛🇪🇺,161.0,,False,1.0,0.0,2019-10-25 12:44:18,0.0,0.0,1.0,0.0
289,Daniel Jones," It's not his fault, he's done everything we expected to force remainers hand, remainers are too powerful in the commons and have crooked speaker Bercow on their side and he holds all the cards.",20.0,,False,1.0,0.0,2019-10-25 12:42:56,0.21,0.0,0.79,0.8052
290,A guy who’s name is brexit, Nigel. You’ll be blamed you you take seats off the Tories and Corbyn gets in and we lose brexit. Play smart.,42.0,,False,2.0,0.0,2019-10-25 12:42:42,0.183,0.208,0.609,-0.1779
291,Hush," Nigel please please please and please do not split the vote , my heartfelt request to you 🙏🏼",0.0,,False,0.0,0.0,2019-10-25 12:38:55,0.443,0.0,0.557,0.8934
292,Nah!," Offering your elite financial services Nigel? All this money you access to from financial backers is unbelievable, come January each and every one of them will be caught and prosecuted! Cannot wait for this do the will of the people will be carried out! You will be scrutinised.",77.0,Scotland,False,0.0,0.0,2019-10-25 12:38:53,0.035,0.062,0.902,-0.3365
293,Eddie Triggs," Just stop at, can't deliver #Brexit , thanks! #PeoplesVote #RevokeA50",156.0,"N Yorks, but a Kent boy at 💙",False,1.0,0.0,2019-10-25 12:38:07,0.0,0.412,0.588,-0.5991
294,Ron Gyt, I WAS a very early member of UKIP. I left because it was run by a bunch of elderly fascists. Now you are trying to split the vote by parading your new project The Brexit Party. You change nearly as often as Chuka Umunna. Boris is now our only hope. Said through gritted teeth!,1.0,Planet earth unlike most MP's,False,0.0,0.0,2019-10-25 12:35:56,0.108,0.033,0.859,0.6239
295,Daniel Jones, Maybe they can't but why would they want an alliance with you if you keep attacking them?,20.0,,False,0.0,0.0,2019-10-25 12:33:06,0.071,0.196,0.733,-0.5499
296,Disgruntled Serf," ""on their own"" Is  this a hint of a forthcoming pact Nigel? I do hope so. That would clear the stinking swamp!",133.0,"Lincoln, England",False,0.0,0.0,2019-10-25 12:30:33,0.238,0.134,0.629,0.3931
297,Miss Helen Stillburn 🏴󠁧󠁢󠁥󠁮󠁧󠁿, Conservatives couldn't deliver milk,13.0,,False,0.0,0.0,2019-10-25 12:30:15,0.0,0.0,1.0,0.0
298,Janet Stephenson," We need a Brexit Party candidate in EVERY constituency. Nobody can be denied to vote for your party, that would not be democratic. We want change, BP is the only hope we have of change.",6.0,,False,0.0,0.0,2019-10-25 12:28:25,0.231,0.07,0.699,0.6908
299,Dr.G, Whereas you are presently working hard to hand victory to the remainiacs.,298.0,London,False,0.0,0.0,2019-10-25 12:26:26,0.219,0.096,0.685,0.4215
300,GameTime, Shouldn’t have tried to leave Northern Ireland behind.....................,405.0,Northern Ireland,False,0.0,0.0,2019-10-25 12:25:57,0.0,0.146,0.854,-0.0516
301,Darkest Hour🇬🇧🇿🇦🇩🇪, @GilfoyleJohn https://t.co/6WxDbMBY0l,621.0,"London, England",False,0.0,0.0,2019-10-25 12:25:57,0.0,0.0,1.0,0.0
302,Tier6, True... But your stance could blow the whole thing,76.0,,False,0.0,0.0,2019-10-25 12:24:38,0.0,0.0,1.0,0.0
303,Todd Larkin, It never took me three and a half years to cancel my membership in anything and leave... Quite incompetent.,163.0,,False,0.0,0.0,2019-10-25 12:24:11,0.0,0.252,0.748,-0.659
304,𝑀𝒾𝓀𝑒 🏴󠁧󠁢󠁥󠁮󠁧󠁿, In fairness boris was against a remain speaker and parliament,2619.0,"South West, England",False,0.0,0.0,2019-10-25 12:24:11,0.0,0.0,1.0,0.0
305,johnny o'sullivan," You should lead the revolt Nige!
March on parliament and tale over!
Chaos on the streets!
Tiofaidh ar la!",155.0,"home, mostly ireland somtimes",False,0.0,0.0,2019-10-25 12:24:08,0.0,0.213,0.787,-0.7067
306,Som Wardner," Brexit has revealed the flaws and corruption in our “democracy”. Will the @brexitparty_uk rebrand as #ReformParty and call for 

1) Written Constitution 
2) Repeal of Fixed Term Parliament Act
3) Reform/ Abolish House of Lords
4) Electoral reform 
(5) Supreme Court reform)?",5968.0,"London, UK / Los Angeles, US",True,0.0,0.0,2019-10-25 12:22:42,0.081,0.0,0.919,0.5574
307,Claire Callcott, @BorisJohnson and ... come on... PLEASE work sensibly together to get this done. If the Leave vote gets split then we are doomed. For goodness sake put the country first and do the right thing!!,46.0,,False,0.0,0.0,2019-10-25 12:22:11,0.154,0.126,0.721,0.2998
308,Ian the hornet, @aprilinparis49 Nigel farage why can’t you come together with boris and blow the terrible opposition out of the water ? Lots of people would vote for you both,81.0,"England, United Kingdom",False,0.0,0.0,2019-10-25 12:21:14,0.0,0.107,0.893,-0.4767
309,Paul, You couldn’t deliver a victory over a man dressed as a dolphin.,13.0,,False,1.0,0.0,2019-10-25 12:20:58,0.0,0.0,1.0,0.0
310,Rob Price," @LeaveEUOfficial Totally agree they can't deliver it in their own. However might I suggest that even if Boris won't strike a pact with you, that you only go into areas that traditionally won't vote Tory?",32.0,In exile,False,0.0,0.0,2019-10-25 12:18:56,0.118,0.0,0.882,0.4876
311,Rachel McCoubrey, No problem on earth is going to be solved by getting you involved nigel.,8.0,"Downpatrick, Northern Ireland",False,0.0,0.0,2019-10-25 12:14:25,0.117,0.272,0.611,-0.4215
312,Backing Boris #BritishIndependence," @brexjam Hate to say it but I think with a Tory/BP split, Lib Dems will win more seats. What's left of Lab with Lib dems will get another ref. They and EU will ensure brexit dies like it has in other countries that have tried and failed. Nigel would NEVER get a chance of a no deal, ever.",1360.0,Outside the London bubble,False,2.0,1.0,2019-10-25 12:10:54,0.168,0.166,0.666,0.2824
313,Robbie Malley, Everyone knew this... 31st was always a joke. Is he in the ditch yet,627.0,NE,False,0.0,0.0,2019-10-25 12:07:19,0.155,0.0,0.845,0.296
314,Jamie Kynoch," Well well well @mikeyjwood9584, looks like I'm owe you a fiver... wonder if I could claim it back from our PM @BorisJohnson 😂 #Brexit",25.0,"Aberdeen, Scotland UK",False,0.0,0.0,2019-10-25 12:06:36,0.365,0.055,0.58,0.8658
315,Jenny Reader, @SirBillyM1219 The remain MPs cards are marked.,1072.0,London Kent Spain ,False,0.0,0.0,2019-10-25 12:05:05,0.0,0.0,1.0,0.0
316,Gary Hynds," Can with a majority. 

You know what to do, if you want brexit....",4419.0,Lisburn,False,4.0,0.0,2019-10-25 12:05:00,0.106,0.0,0.894,0.0772
317,Andrew Race," “Oh and whilst  we’re at it, we’ll completely piss everyone on the planet off by not actually deciding anything” https://t.co/A8G0KNjP2Q",12.0,,False,0.0,0.0,2019-10-25 12:01:31,0.0,0.136,0.864,-0.4576
318,Martin Wesson," True, but they need you like Custer needed more Indians.",150.0,Kiel Germany,False,2.0,0.0,2019-10-25 12:01:10,0.392,0.0,0.608,0.631
319,Centre Sam 🔶 #JS4PM, https://t.co/awplrjhoJR,1485.0,,False,1.0,0.0,2019-10-25 11:59:53,0.0,0.0,1.0,0.0
320,(((Jonathan Schulster))) Esq. 🇩🇪🇬🇧🇮🇱🇪🇺, There are a few things that The Saj needs to own up to: https://t.co/NF0glLa7Xz,284.0,"Darmstadt, Germany",False,0.0,0.0,2019-10-25 11:59:42,0.0,0.0,1.0,0.0
321,Phill Rickard Esq.🔸️#PeoplesVote🔸️ #FBPE #GTTO," Dead in Ditch!

Do or Die! 

So, can we march him to the ditch of his choice! now? 

#StopTheCoup https://t.co/MmuJfsDE84",1276.0,"South East, England",False,1.0,0.0,2019-10-25 11:59:26,0.0,0.335,0.665,-0.8772
322,Egbert Nobacon #17400000Silenced," @EUVoteLeave23rd There's still the legal default WTO, though, no?",3085.0,UK,False,0.0,0.0,2019-10-25 11:59:14,0.14,0.206,0.654,-0.1779
323,Centre Sam 🔶 #JS4PM, https://t.co/FOlMuDvrbL,1485.0,,False,1.0,0.0,2019-10-25 11:57:58,0.0,0.0,1.0,0.0
324,Groundsmansfork, No they can't. Approach them Nigel.,47.0,"North West, England",False,0.0,0.0,2019-10-25 11:57:52,0.0,0.306,0.694,-0.296
325,Centre Sam 🔶 #JS4PM, https://t.co/EkcnJsCPeP,1485.0,,False,0.0,0.0,2019-10-25 11:57:41,0.0,0.0,1.0,0.0
326,Julie, Not if so he hasn't tried his hardest thwarted every turn he has took labour need to be wiped out next election,6.0,,False,0.0,0.0,2019-10-25 11:56:57,0.0,0.05,0.95,-0.0258
327,Mark Goodman, So @BorisJohnson lied about delivering Brexit on 31st October (do or die etc etc) I wonder if there’s anything else he’s lied about? Certainly the Big Red Bus Lie. Anything else? Call the @LondonFire brigade. Boris’ pants are well ablaze...,96.0,England,False,0.0,0.0,2019-10-25 11:56:43,0.093,0.206,0.701,-0.7591
328,Carole Esq.’ess ✝️🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿," How about you criticise those who are trying to stop Brexit, rather than those who are trying to implement it?",2595.0,,False,2.0,0.0,2019-10-25 11:56:15,0.0,0.221,0.779,-0.6249
329,John Smith🇬🇧🇬🇧🇬🇧, Farage for England,263.0,"Manchester, England",False,0.0,0.0,2019-10-25 11:53:39,0.0,0.0,1.0,0.0
330,Peter Vermeulen, Neither can your party so what are you going on about? Action not words is needed ,49.0,Eastbourne UK,False,0.0,0.0,2019-10-25 11:53:01,0.0,0.131,0.869,-0.3089
331,Gary Halligan, Strange how anything to stop Brexit can be rammed through Parliament at short notice yet anything to progress Brexit involves delay after delay. Shocking.,153.0,"Barrow-in-Furness, England",False,0.0,0.0,2019-10-25 11:51:56,0.087,0.352,0.561,-0.7579
332,D_Notice, Brexit alliance. https://t.co/7Kg1XOzMsG,180.0,settee,False,0.0,0.0,2019-10-25 11:51:37,0.0,0.0,1.0,0.0
333,Camelopard," @JackBMontgomery So back them, or would you rather let Corbyn in?",19.0,,False,0.0,0.0,2019-10-25 11:51:08,0.0,0.0,1.0,0.0
334,Graham Sutherington, But you're not helping with your constant criticism! Time you really got behind Brexit.,14.0,,False,0.0,0.0,2019-10-25 11:49:44,0.0,0.35,0.65,-0.7561
335,Mike Coe, Here's to a revocation of article 50 &amp; Brexit being scrapped  :-),466.0,"Portree, Isle of Skye",False,3.0,0.0,2019-10-25 11:48:22,0.187,0.0,0.813,0.3182
336,Muttley BC," So Boris lied, or failed? It’s time for him to stand up straight and with a nice stiff backbone, and his balls in his hands - to tell the eu to get stuffed, we’re leaving 31.10.19, if you want to talk about trade - you know where we are! Come on Boris - WE ALL SUPPORT YOU!",201.0,,False,0.0,0.0,2019-10-25 11:48:00,0.159,0.098,0.744,0.4289
337,Avril Winn, So what are you going to do about it Nigel? Any plans?,7.0,,False,0.0,0.0,2019-10-25 11:47:19,0.0,0.0,1.0,0.0
338,Sam Roberts, We can but hope that one of the 27 will break ranks!  Or Boris puts UK first and clean break?,47.0,,False,0.0,0.0,2019-10-25 11:46:19,0.299,0.0,0.701,0.8268
339,Mary Patricia magliano, Not with labour as the opposition,8.0,"Brighton, England",False,0.0,0.0,2019-10-25 11:46:04,0.0,0.0,1.0,0.0
340,Bea Johanssen," @JackBMontgomery They certainly don't need help from a party calling just last week for an extension and a second referendum, engaged in handing their seats to the LibDems.",1205.0,,False,5.0,1.0,2019-10-25 11:46:04,0.243,0.07,0.686,0.6749
341,Temujin," Aah Nigel ! You're back ! I think Wiggy and Arron has been getting a little ""off-message"" whilst you were gone. Who to believe Bankski or Nige ? Who's in charge here ? Does Bankski do what you tell him or do you what until you have his permission ?",27.0,,False,0.0,0.0,2019-10-25 11:44:15,0.0,0.0,1.0,0.0
342,Webby74🏴󠁧󠁢󠁥󠁮󠁧󠁿, Turn it in Nige.,404.0,"Birmingham, England",False,0.0,0.0,2019-10-25 11:44:09,0.0,0.0,1.0,0.0
343,Random Patriot, Revolution or exit,69.0,,False,0.0,0.0,2019-10-25 11:44:00,0.0,0.0,1.0,0.0
344,Coron," @brexitparty_uk So team up with them and BLOCK the opposition especially Labour instead of laughing at them.

Someone has to BLOCK LABOUR",0.0,,False,0.0,0.0,2019-10-25 11:43:42,0.109,0.247,0.645,-0.6207
345,Hard Brexit, Three #Tory prime ministers in a row who all proved to be lame ducks. Could this be a new record!,62.0,United Kingdom,False,0.0,0.0,2019-10-25 11:43:07,0.0,0.154,0.846,-0.4753
346,Jo Ellis, Not surprised at all we all knew this was coming,27.0,"England, United Kingdom",False,0.0,0.0,2019-10-25 11:41:25,0.0,0.156,0.844,-0.1695
347,Oozithinkeyiz," So ""die in a ditch"" really  meant ""sit in number 10"".",168.0,,False,0.0,0.0,2019-10-25 11:40:51,0.096,0.311,0.593,-0.5984
348,Keith Bartlam," Corbyn the Arch Euro Sceptic turned into a Remainer for a reason.Its obvious now why he did the Volt Face 6 months ago and sat on the fence ever since. All he has to do is sit on it a bit longer..until Thusday and we ""Crash Out"". Job Done Many Thanks Jezza!",15.0,,False,0.0,0.0,2019-10-25 11:40:41,0.055,0.094,0.851,-0.2714
349,PeteHowells🕷️#StopBrexit #FBPE 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺, They need you to really fuck things up.,1048.0,"Yorkshire, European Union",False,0.0,0.0,2019-10-25 11:39:50,0.0,0.351,0.649,-0.5849
350,Rik Rage #FBPE," You need to totally fk then up next election, can't be trusted",55.0,,False,0.0,0.0,2019-10-25 11:39:16,0.0,0.188,0.812,-0.3724
351,Antonino Ilardo," Tu sei come  il partito 5 stelle. Sei lì per non fare la Brexit. Infiltrato.
Brexit today. Tomorrow Italexit. Too much power concentration if we go ahead like this.",83.0,"Zürich, Schweiz",False,0.0,0.0,2019-10-25 11:39:01,0.085,0.0,0.915,0.3612
352,Paula, Bit hard when 70% of Parliament are treacherous traitors,17.0,,False,0.0,0.0,2019-10-25 11:38:41,0.0,0.149,0.851,-0.1027
353,Chloe Acton," @brexitparty_uk Boris got his right hand man to admit that we will not be leaving on 31st October.

29th March. 12th April. 31st October. 

The establishment doesn't want us to leave. 

The only way out is through @brexitparty_uk",1135.0,,False,2.0,0.0,2019-10-25 11:37:16,0.121,0.058,0.821,0.5541
354,#brexit is a fantasy of delusional fools . #FBPE, #RevokeRemainRebuild,1368.0,Mersea Island . UK. Europe. EU,False,0.0,0.0,2019-10-25 11:37:15,0.0,0.0,1.0,0.0
355,Christine wyatt, Hip hip hoorah I!!!!,3.0,Dales Yorkshire,False,0.0,0.0,2019-10-25 11:34:51,0.0,0.0,1.0,0.0
356,mike tommo, 'on their own' is particularly telling and very different in tone to earlier tweets. That's a good thing.,91.0,,False,0.0,0.0,2019-10-25 11:34:10,0.153,0.0,0.847,0.4404
357,Wendela," @TheHirstComment Boris Johnson No Deal, Schiff Hits An Impeachment Roadblock, [DS] Feeling The Pain, Next Wave Coming  – Episode 2003 https://t.co/QOS27lc6hR",634.0,"Noord-Holland, Nederland",False,0.0,0.0,2019-10-25 11:32:48,0.062,0.229,0.708,-0.6124
358,WriSonic 🇬🇧, Boris was screwed by parliament. End of.,78.0,United Kingdom,False,2.0,0.0,2019-10-25 11:32:17,0.0,0.348,0.652,-0.4939
359,Clive Wismayer 🇪🇺🇲🇹🌍," You mean they need help from a ‘party’ that cannot even organise a march without it dwindling into a sad &amp; tiny rabble shambling along in the rain &amp; its leader pissing off after the first day. At £50 a pop too! 🙂

Still waiting for my receipt btw. Look into it Nige, will you?",8083.0,"Guildford, England",False,14.0,2.0,2019-10-25 11:32:09,0.089,0.101,0.81,-0.1742
360,bpppuk," @brexitparty_uk EU AND UK OPPOSITION STOP 17.4m leave voters. GENERAL ELECTION ONLY BREXIT PARTY WILL DELIVER NO-DEAL, EU GRANTED THAT CHANCE BY GRANTING 31ST OCT EXTENSION, IF WANT LEAVE EU VOTE BREXIT PARTY THAT END EU AND UK OPPOSITION DICTATION.",2.0,uk,False,0.0,0.0,2019-10-25 11:31:41,0.319,0.111,0.569,0.9068
361,Michael Walker, No one can. It's an impossible bag of contradictions.,263.0,nearby,False,0.0,0.0,2019-10-25 11:31:20,0.0,0.391,0.609,-0.5423
362,Jordan Stafford, Meanwhile you’re posing a genuine threat to Brexit,268.0,"Newcastle Upon Tyne, England",False,1.0,0.0,2019-10-25 11:31:19,0.0,0.362,0.638,-0.5267
363,Thomas," Not whilst they have a ministry government of over 40!
If @brexitparty_uk stand against Brexit supporting conservatives, they will be sabotaging the #Leave vote",89.0,United Kingdom,False,0.0,0.0,2019-10-25 11:28:10,0.127,0.0,0.873,0.4926
364,Wendy Ross, Can’t or won’t?,154.0,"Highbridge, Somerset ",False,1.0,0.0,2019-10-25 11:27:41,0.0,0.0,1.0,0.0
365,Ks Dziadkowiak Antoni🇬🇧🇵🇱🇺🇸," At the moment when you not in power you can deliver shit, all what you can do is crying on tweeter",8.0,Cayman Islands,False,0.0,0.0,2019-10-25 11:27:25,0.0,0.261,0.739,-0.7717
366,Amanda Robertson, @brexitparty_uk I get the feeling that Nigel &amp; some of this threads commentators have not been keeping up with recent shenanigans of opposition thwarting our democracy?,1146.0,England,False,0.0,0.0,2019-10-25 11:27:07,0.057,0.065,0.878,-0.0516
367,Liz PS, We are playing right into Remainers hands. All this division amongst Leavers will ensure we lose Brexit &amp; get a Corbyn Government. Nigel knows this. So is he prepared to split the vote?,2210.0,Warwickshire,False,2.0,1.0,2019-10-25 11:26:56,0.176,0.072,0.751,0.4336
368,John," Of course they can! 
We all know that Labour and Lib Dem are blocking Brexit. 
The Tories will only out pro Brexit candidates on the ballot paper. They have been selecting these candidates over the past two months.",640.0,"London, England",False,1.0,0.0,2019-10-25 11:26:54,0.0,0.072,0.928,-0.4389
369,James," @brexitparty_uk Please vent on the Remainers, not on the government trying to deliver with idiots and liars getting in the way.",223.0,"South West, England",False,0.0,0.0,2019-10-25 11:25:59,0.093,0.138,0.769,-0.2732
370,bpppuk, @brexitparty_uk BREXIT DEALS ARE DEAD DUE TO EU EXTENSION.,2.0,uk,False,0.0,0.0,2019-10-25 11:25:04,0.0,0.386,0.614,-0.7213
371,SWIPA, Typical back tracking from the Con-artists 🙄 All that big boy bully talk just to cave into the EU’s demands! They’re obviously too worried about losing votes by making any bold moves 🧐 Time to start flexing your muscles Nige 💪,22.0,Slough,False,0.0,0.0,2019-10-25 11:24:49,0.048,0.154,0.798,-0.69
372,Ian Russell, They will be able to deliver after the general election though !,160.0,"Pontycymer, Wales",False,0.0,0.0,2019-10-25 11:24:14,0.0,0.0,1.0,0.0
373,JenJen, Support for the bxp grows stronger with every passing day Nigel.,1105.0,England,False,1.0,0.0,2019-10-25 11:23:56,0.371,0.0,0.629,0.6486
374,bpppuk, @brexitparty_uk ONLY VOTERS CAN DECIDE FATE OF BREXIT IF MPS ALLOW?,2.0,uk,False,0.0,0.0,2019-10-25 11:23:50,0.208,0.0,0.792,0.3885
375,bpppuk, @brexitparty_uk EU DO NOT WANT ANY DEAL REASON FOR EXTENSIONS.,2.0,uk,False,0.0,0.0,2019-10-25 11:22:31,0.0,0.164,0.836,-0.1936
376,Toon Toon, Nigel keep pushing for a pact with the tories as it’s the only way for a big majority and seats for TBP in places the tories can’t go!,237.0,,False,0.0,0.0,2019-10-25 11:22:01,0.0,0.0,1.0,0.0
377,Shedboy, ... hopeless ...,103.0,"Plano, TX",False,0.0,0.0,2019-10-25 11:21:53,0.0,0.6,0.4,-0.4588
378,Deplorable Edie❌, God bless y'all to get out of that mafia EU. God save you.,371.0,"Lancaster, PA",False,0.0,0.0,2019-10-25 11:21:26,0.531,0.0,0.469,0.8481
379,Dave, I won't be holding @BorisJohnson responsible for this and I'm sure others feel the same. We won't leave but Boris tried everything legally possible. Work closely with Conservatives  &amp; avoid contesting the same seats &amp; I'm positive no deal Brexit will follow. #NoDeal,4.0,United Kingdom,False,0.0,0.0,2019-10-25 11:21:19,0.211,0.109,0.68,0.5063
380,bpppuk, @brexitparty_uk GENERAL ELECTION MPS BLOCK BUT SAY WANT. DEALS MPS BLOCK. ONLY SUPPORT MPS GIVE IS EU EXTENSIONS FOREVER. OPPOSITION WITH EU SUPPORT STOP BREXIT PROGRESS. 2021 GENERAL ELECTION UK BE IN EU EXTENSIONS.,2.0,uk,False,0.0,0.0,2019-10-25 11:21:11,0.304,0.204,0.493,0.7567
381,Ms. Anita of Londinium Esq.," #Brexit is undeliverable, because it's so very very bad for the country, and now people realise. Here's what @sajidjavid actually believes. He's not alone - that's what this is all about, Nigel. #StopBrexit #CountryOverParty
https://t.co/Tw6Z1AYj1g",1404.0,,False,0.0,0.0,2019-10-25 11:20:56,0.046,0.114,0.84,-0.5566
382,Maax2019, People’s vote,132.0,"England, United Kingdom",False,4.0,0.0,2019-10-25 11:20:37,0.0,0.0,1.0,0.0
383,kch17 hi, Come on Nigel keep an eye on the prize. I know it would be nice for you to have some seats in parliament but dont scupper the chances of a conservative majority and brexit.,33.0,"England, United Kingdom",False,0.0,0.0,2019-10-25 11:19:46,0.116,0.054,0.83,0.2874
384,Leigh," Then vote @brexitparty_uk, if just to stop labour, lib dems !👌 https://t.co/TTBlkIKo7P",674.0,España,False,0.0,0.0,2019-10-25 11:17:57,0.0,0.185,0.815,-0.3595
385,Lorraine⭐️⭐️⭐️, 10/31 .... or E V E R,1550.0,,False,0.0,0.0,2019-10-25 11:17:42,0.0,0.0,1.0,0.0
386,crazyk999, To be fair Nigel if those tossers on the benches opposite @UKLabour didn't sabotage at every opportunity then Brexit would have been done &amp; dusted.. Can't blame Boris for that,77.0,,False,0.0,0.0,2019-10-25 11:16:24,0.276,0.0,0.724,0.8365
387,Robert Marshall, Sorry Mr Farage you are not telling that full story. 31st October can’t be reached because of deliberate obstruction by opposition parties who are wedded to the EU. I think you have run out of steam and what exactly did you do in the city again and why did you leave?,28.0,,False,0.0,0.0,2019-10-25 11:15:59,0.078,0.048,0.875,0.3818
388,Michael, BRING IT Nigel farage you now have my vote.,21.0,,False,2.0,0.0,2019-10-25 11:15:27,0.0,0.0,1.0,0.0
389,Leigh," Nigel please work with the tories, for the 17.4 million people 👌",674.0,España,False,1.0,0.0,2019-10-25 11:15:10,0.457,0.0,0.543,0.8143
390,Steve Dellar 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇪🇺, Shut up you banker,80.0,"Baldock, England",False,0.0,0.0,2019-10-25 11:14:09,0.0,0.0,1.0,0.0
391,hagar  🇬🇧, Het in there @brexitparty_uk  Get these fools and career MP's  out of office.,619.0,"South East, England",False,0.0,0.0,2019-10-25 11:13:41,0.0,0.211,0.789,-0.4939
392,bpppuk, BREXIT EU GRANTING EXTENSIONS TO STOP UK LEAVING EU IS VERY CLEAR BUT THIS EXTENSION WILL REMOVE DEALS. WE UK VOTERS ARE SICK OF DELAY. EU EXTENSION TIME FOR UK GENERAL ELECTION EXPECT BREXIT PARTY WILL DO THE JOB BIN DEALS AND DELIVER WHAT UK VOTERS VOTED FOR NO-DEAL. NO-DEAL.,2.0,uk,False,0.0,0.0,2019-10-25 11:12:43,0.119,0.15,0.732,-0.4317
393,Amanda," Parliament was voted in by the will of the people.

The people don't want #Brexit delivered.

#PeoplesVote will demonstrate this.

#MakeItStop and #GetBrexitGone

#LiarJohnson can stew in the #BrexitCrisis he engineered and is unable to deliver.",4471.0,Citizen of the EU.,False,4.0,1.0,2019-10-25 11:12:25,0.0,0.034,0.966,-0.0572
394,𝗣𝗲𝗱𝗱𝗹𝗶𝗻𝗴 𝗢𝗽𝘁𝗶𝗺𝗶𝘀𝗺 QC 😎, https://t.co/M9gGwDylT6,4271.0,a free UK,False,1.0,1.0,2019-10-25 11:11:31,0.0,0.0,1.0,0.0
395,Thomas Evans (Liberal Brexiteer) ✝️✡️☪️☮️🕉️☸️, Can't be trusted to deliver on their own.,17044.0,"England, Worthing/Brighton.",False,4.0,0.0,2019-10-25 11:11:29,0.0,0.267,0.733,-0.3724
396,Stop the EU 🇬🇧, @BorisJohnson meet  ☎️,40484.0,"Tamworth, Staffordshire",False,67.0,18.0,2019-10-25 11:10:41,0.0,0.0,1.0,0.0
397,𝗣𝗲𝗱𝗱𝗹𝗶𝗻𝗴 𝗢𝗽𝘁𝗶𝗺𝗶𝘀𝗺 QC 😎," ""On their own""... smart comment... your smartest all month..xx",4271.0,a free UK,False,0.0,0.0,2019-10-25 11:10:28,0.489,0.0,0.511,0.7717
398,RedWhiteBlack1878," They could probably deliver it with the DUP but look how quickly they were prepared to sell Northern Ireland to the EU, so be careful who you get into bed with.",163.0,,False,0.0,0.0,2019-10-25 11:10:04,0.139,0.0,0.861,0.5672
399,🔶 brexology 🔶, Let's 'Get Brexit Done'.  🤣 https://t.co/xd2K0wdTvP,2285.0,European Union,False,1.0,0.0,2019-10-25 11:09:47,0.262,0.0,0.738,0.4939
400,KP," Stalemate Nigel, this needs a nuclear ☢️ option",2054.0,United Kingdom,False,0.0,0.0,2019-10-25 11:09:40,0.0,0.0,1.0,0.0
